state,university,citizenship,sex,date,staff
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,both,2023-01-01,261
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2014-01-01,95
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2015-01-01,75
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2016-01-01,78
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2017-01-01,88
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2018-01-01,64
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2019-01-01,76
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2020-01-01,61
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2021-01-01,60
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2022-01-01,64
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,female,2023-01-01,86
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2014-01-01,316
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2015-01-01,206
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2016-01-01,208
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2017-01-01,184
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2018-01-01,136
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2019-01-01,156
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2020-01-01,145
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2021-01-01,137
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2022-01-01,130
W.P. Kuala Lumpur,Universiti Malaya (UM),non_citizen,male,2023-01-01,175
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2014-01-01,334
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2015-01-01,366
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2016-01-01,386
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2017-01-01,389
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2018-01-01,388
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2019-01-01,389
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2020-01-01,382
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2021-01-01,401
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2022-01-01,391
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,both,2023-01-01,392
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2014-01-01,164
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2015-01-01,187
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2016-01-01,198
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2017-01-01,198
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2018-01-01,201
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2019-01-01,201
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2020-01-01,198
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2021-01-01,210
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2022-01-01,206
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,female,2023-01-01,209
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2014-01-01,170
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2015-01-01,179
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2016-01-01,188
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2017-01-01,191
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2018-01-01,187
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2019-01-01,188
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2020-01-01,184
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2021-01-01,191
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2022-01-01,185
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),all,male,2023-01-01,183
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2014-01-01,321
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2015-01-01,349
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2016-01-01,361
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2017-01-01,367
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2018-01-01,372
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2019-01-01,375
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2020-01-01,372
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2021-01-01,392
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2022-01-01,386
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,both,2023-01-01,387
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2014-01-01,160
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2015-01-01,182
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2016-01-01,191
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2017-01-01,192
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2018-01-01,198
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2019-01-01,198
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2020-01-01,196
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2021-01-01,208
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2022-01-01,206
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,female,2023-01-01,209
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2014-01-01,161
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2015-01-01,167
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2016-01-01,170
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2017-01-01,175
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2018-01-01,174
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2019-01-01,177
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2020-01-01,176
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2021-01-01,184
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2022-01-01,180
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),citizen,male,2023-01-01,178
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2014-01-01,13
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2015-01-01,17
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2016-01-01,25
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2017-01-01,22
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2018-01-01,16
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2019-01-01,14
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2020-01-01,10
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2021-01-01,9
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2022-01-01,5
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,both,2023-01-01,5
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2014-01-01,4
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2015-01-01,5
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2016-01-01,7
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2017-01-01,6
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2018-01-01,3
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2019-01-01,3
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2020-01-01,2
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2021-01-01,2
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2022-01-01,0
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,female,2023-01-01,0
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2014-01-01,9
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2015-01-01,12
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2016-01-01,18
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2017-01-01,16
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2018-01-01,13
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2019-01-01,11
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2020-01-01,8
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2021-01-01,7
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2022-01-01,5
W.P. Kuala Lumpur,Universiti Pertahanan Nasional Malaysia (UPNM),non_citizen,male,2023-01-01,5
